time,input,state_LID,output_LID,state_EXD,output_EXD
time,0,772586594,0,900000,0
time,0,771786594,0,900000,0
time,0,770986594,0,900000,0
time,0,770186594,0,900000,0
time,0,769386594,0,900000,0
time,0,768586594,0,900000,0
time,0,767786594,0,900000,0
time,0,766986594,0,900000,0
time,0,766186594,0,900000,0
time,0,765386594,0,900000,0
time,0,764586594,0,900000,0
time,0,763786594,0,900000,0
time,0,762986594,0,900000,0
time,0,762186594,0,900000,0
time,0,761386594,0,900000,0
time,0,760586594,0,900000,0
time,0,759786594,0,900000,0
time,0,758986594,0,900000,0
time,0,758186594,0,900000,0
time,0,757386594,0,900000,0
time,0,756586594,0,900000,0
time,0,755786594,0,900000,0
time,0,754986594,0,900000,0
time,0,754186594,0,900000,0
time,0,753386594,0,900000,0
time,0,752586594,0,900000,0
time,0,751786594,0,900000,0
time,0,750986594,0,900000,0
time,0,750186594,0,900000,0
time,0,749386594,0,900000,0
time,0,748586594,0,900000,0
time,0,747786594,0,900000,0
time,0,746986594,0,900000,0
time,0,746186594,0,900000,0
time,0,745386594,0,900000,0
time,0,744586594,0,900000,0
time,0,743786594,0,900000,0
time,0,742986594,0,900000,0
time,0,742186594,0,900000,0
time,0,741386594,0,900000,0
time,0,740586594,0,900000,0
time,0,739786594,0,900000,0
time,0,738986594,0,900000,0
time,0,738186594,0,900000,0
time,0,737386594,0,900000,0
time,0,736586594,0,900000,0
time,0,735786594,0,900000,0
time,0,734986594,0,900000,0
time,0,734186594,0,900000,0
time,0,733386594,0,900000,0
time,0,732586594,0,900000,0
time,0,731786594,0,900000,0
time,0,730986594,0,900000,0
time,0,730186594,0,900000,0
time,0,729386594,0,900000,0
time,0,728586594,0,900000,0
time,0,727786594,0,900000,0
time,0,726986594,0,900000,0
time,0,726186594,0,900000,0
time,0,725386594,0,900000,0
time,0,724586594,0,900000,0
time,0,723786594,0,900000,0
time,0,722986594,0,900000,0
time,0,722186594,0,900000,0
time,0,721386594,0,900000,0
time,0,720586594,0,900000,0
time,0,719786594,0,900000,0
time,0,718986594,0,900000,0
time,0,718186594,0,900000,0
time,0,717386594,0,900000,0
time,0,716586594,0,900000,0
time,0,715786594,0,900000,0
time,0,714986594,0,900000,0
time,0,714186594,0,900000,0
time,0,713386594,0,900000,0
time,0,712586594,0,900000,0
time,0,711786594,0,900000,0
time,0,710986594,0,900000,0
time,0,710186594,0,900000,0
time,0,709386594,0,900000,0
time,0,708586594,0,900000,0
time,0,707786594,0,900000,0
time,0,706986594,0,900000,0
time,0,706186594,0,900000,0
time,0,705386594,0,900000,0
time,0,704586594,0,900000,0
time,0,703786594,0,900000,0
time,0,702986594,0,900000,0
time,0,702186594,0,900000,0
time,0,701386594,0,900000,0
time,0,700586594,0,900000,0
time,0,699786594,0,900000,0
time,0,698986594,0,900000,0
time,0,698186594,0,900000,0
time,0,697386594,0,900000,0
time,0,696586594,0,900000,0
time,0,695786594,0,900000,0
time,0,694986594,0,900000,0
time,0,694186594,0,900000,0
time,0,693386594,0,900000,0
time,0,692586594,0,900000,0
time,0,691786594,0,900000,0
time,0,690986594,0,900000,0
time,0,690186594,0,900000,0
time,0,689386594,0,900000,0
time,0,688586594,0,900000,0
time,0,687786594,0,900000,0
time,0,686986594,0,900000,0
time,0,686186594,0,900000,0
time,0,685386594,0,900000,0
time,0,684586594,0,900000,0
time,0,683786594,0,900000,0
time,0,682986594,0,900000,0
time,0,682186594,0,900000,0
time,0,681386594,0,900000,0
time,0,680586594,0,900000,0
time,0,679786594,0,900000,0
time,0,678986594,0,900000,0
time,0,678186594,0,900000,0
time,0,677386594,0,900000,0
time,0,676586594,0,900000,0
time,0,675786594,0,900000,0
time,0,674986594,0,900000,0
time,0,674186594,0,900000,0
time,0,673386594,0,900000,0
time,0,672586594,0,900000,0
time,0,671786594,0,900000,0
time,0,670986594,0,900000,0
time,0,670186594,0,900000,0
time,0,669386594,0,900000,0
time,0,668586594,0,900000,0
time,0,667786594,0,900000,0
time,0,666986594,0,900000,0
time,0,666186594,0,900000,0
time,0,665386594,0,900000,0
time,0,664586594,0,900000,0
time,0,663786594,0,900000,0
time,0,662986594,0,900000,0
time,0,662186594,0,900000,0
time,0,661386594,0,900000,0
time,0,660586594,0,900000,0
time,0,659786594,0,900000,0
time,0,658986594,0,900000,0
time,0,658186594,0,900000,0
time,0,657386594,0,900000,0
time,0,656586594,0,900000,0
time,0,655786594,0,900000,0
time,0,654986594,0,900000,0
time,0,654186594,0,900000,0
time,0,653386594,0,900000,0
time,0,652586594,0,900000,0
time,0,651786594,0,900000,0
time,0,650986594,0,900000,0
time,0,650186594,0,900000,0
time,0,649386594,0,900000,0
time,0,648586594,0,900000,0
time,0,647786594,0,900000,0
time,0,646986594,0,900000,0
time,0,646186594,0,900000,0
time,0,645386594,0,900000,0
time,0,644586594,0,900000,0
time,0,643786594,0,900000,0
time,0,642986594,0,900000,0
time,0,642186594,0,900000,0
time,0,641386594,0,900000,0
time,0,640586594,0,900000,0
time,0,639786594,0,900000,0
time,0,638986594,0,900000,0
time,0,638186594,0,900000,0
time,0,637386594,0,900000,0
time,0,636586594,0,900000,0
time,0,635786594,0,900000,0
time,0,634986594,0,900000,0
time,0,634186594,0,900000,0
time,0,633386594,0,900000,0
time,0,632586594,0,900000,0
time,0,631786594,0,900000,0
time,0,630986594,0,900000,0
time,0,630186594,0,900000,0
time,0,629386594,0,900000,0
time,0,628586594,0,900000,0
time,0,627786594,0,900000,0
time,0,626986594,0,900000,0
time,0,626186594,0,900000,0
time,0,625386594,0,900000,0
time,0,624586594,0,900000,0
time,0,623786594,0,900000,0
time,0,622986594,0,900000,0
time,0,622186594,0,900000,0
time,0,621386594,0,900000,0
time,0,620586594,0,900000,0
time,0,619786594,0,900000,0
time,0,618986594,0,900000,0
time,0,618186594,0,900000,0
time,0,617386594,0,900000,0
time,0,616586594,0,900000,0
time,0,615786594,0,900000,0
time,0,614986594,0,900000,0
time,0,614186594,0,900000,0
time,0,613386594,0,900000,0
time,0,612586594,0,900000,0
time,0,611786594,0,900000,0
time,0,610986594,0,900000,0
time,0,610186594,0,900000,0
time,0,609386594,0,900000,0
time,0,608586594,0,900000,0
time,0,607786594,0,900000,0
time,0,606986594,0,900000,0
time,0,606186594,0,900000,0
time,0,605386594,0,900000,0
time,0,604586594,0,900000,0
time,0,603786594,0,900000,0
time,0,602986594,0,900000,0
time,0,602186594,0,900000,0
time,0,601386594,0,900000,0
time,0,600586594,0,900000,0
time,0,599786594,0,900000,0
time,0,598986594,0,900000,0
time,0,598186594,0,900000,0
time,0,597386594,0,900000,0
time,0,596586594,0,900000,0
time,779441810,1375228404,0,780341810,0
time,0,1374428404,0,779579758,0
time,0,1373628404,0,778818450,0
time,0,1372828404,0,778057886,0
time,0,1372028404,0,777298064,0
time,0,1371228404,0,776538984,0
time,0,1370428404,0,775780646,0
time,0,1369628404,0,775023048,0
time,0,1368828404,0,774266190,0
time,0,1368028404,0,773510071,0
time,0,1367228404,0,772754691,0
time,0,1366428404,0,772000048,0
time,0,1365628404,0,771246142,0
time,0,1364828404,0,770492972,0
time,0,1364028404,0,769740538,0
time,0,1363228404,0,768988839,0
time,0,1362428404,0,768237874,0
time,0,1361628404,0,767487642,0
time,0,1360828404,0,766738143,0
time,0,1360028404,0,765989376,0
time,0,1359228404,0,765241340,0
time,0,1358428404,0,764494035,0
time,0,1357628404,0,763747459,0
time,0,1356828404,0,763001612,0
time,0,1356028404,0,762256494,0
time,0,1355228404,0,761512103,0
time,0,1354428404,0,760768439,0
time,0,1353628404,0,760025502,0
time,0,1352828404,0,759283290,0
time,0,1352028404,0,758541803,0
time,0,1351228404,0,757801040,0
time,0,1350428404,0,757061000,0
time,0,1349628404,0,756321683,0
time,0,1348828404,0,755583088,0
time,0,1348028404,0,754845214,0
time,0,1347228404,0,754108061,0
time,0,1346428404,0,753371628,0
time,0,1345628404,0,752635914,0
time,0,1344828404,0,751900918,0
time,0,1344028404,0,751166640,0
time,0,1343228404,0,750433079,0
time,0,1342428404,0,749700235,0
time,0,1341628404,0,748968106,0
time,0,1340828404,0,748236692,0
time,0,1340028404,0,747505993,0
time,0,1339228404,0,746776007,0
time,0,1338428404,0,746046734,0
time,0,1337628404,0,745318173,0
time,0,1336828404,0,744590324,0
time,0,1336028404,0,743863186,0
time,0,1335228404,0,743136758,0
time,0,1334428404,0,742411039,0
time,0,1333628404,0,741686029,0
time,0,1332828404,0,740961727,0
time,0,1332028404,0,740238132,0
time,0,1331228404,0,739515244,0
time,0,1330428404,0,738793062,0
time,0,1329628404,0,738071585,0
time,0,1328828404,0,737350812,0
time,0,1328028404,0,736630743,0
time,0,1327228404,0,735911378,0
time,0,1326428404,0,735192715,0
time,0,1325628404,0,734474754,0
time,0,1324828404,0,733757494,0
time,0,1324028404,0,733040934,0
time,0,1323228404,0,732325074,0
time,0,1322428404,0,731609913,0
time,0,1321628404,0,730895451,0
time,0,1320828404,0,730181686,0
time,0,1320028404,0,729468618,0
time,0,1319228404,0,728756247,0
time,0,1318428404,0,728044571,0
time,0,1317628404,0,727333590,0
time,0,1316828404,0,726623304,0
time,0,1316028404,0,725913711,0
time,0,1315228404,0,725204811,0
time,0,1314428404,0,724496604,0
time,0,1313628404,0,723789088,0
time,0,1312828404,0,723082263,0
time,0,1312028404,0,722376128,0
time,0,1311228404,0,721670683,0
time,0,1310428404,0,720965927,0
time,0,1309628404,0,720261859,0
time,0,1308828404,0,719558479,0
time,0,1308028404,0,718855786,0
time,0,1307228404,0,718153779,0
time,0,1306428404,0,717452457,0
time,0,1305628404,0,716751820,0
time,0,1304828404,0,716051868,0
time,0,1304028404,0,715352599,0
time,0,1303228404,0,714654013,0
time,0,1302428404,0,713956109,0
time,0,1301628404,0,713258887,0
time,0,1300828404,0,712562346,0
time,0,1300028404,0,711866485,0
time,0,1299228404,0,711171303,0
time,0,1298428404,0,710476800,0
time,0,1297628404,0,709782975,0
time,0,1296828404,0,709089828,0
time,0,1296028404,0,708397358,0
time,0,1295228404,0,707705564,0
time,0,1294428404,0,707014446,0
time,0,1293628404,0,706324003,0
time,0,1292828404,0,705634234,0
time,0,1292028404,0,704945139,0
time,0,1291228404,0,704256717,0
time,0,1290428404,0,703568967,0
time,0,1289628404,0,702881888,0
time,0,1288828404,0,702195480,0
time,0,1288028404,0,701509743,0
time,0,1287228404,0,700824675,0
time,0,1286428404,0,700140276,0
time,0,1285628404,0,699456546,0
time,0,1284828404,0,698773483,0
time,0,1284028404,0,698091088,0
time,0,1283228404,0,697409359,0
time,0,1282428404,0,696728296,0
time,0,1281628404,0,696047898,0
time,0,1280828404,0,695368164,0
time,0,1280028404,0,694689094,0
time,0,1279228404,0,694010687,0
time,0,1278428404,0,693332943,0
time,0,1277628404,0,692655861,0
time,0,1276828404,0,691979440,0
time,0,1276028404,0,691303679,0
time,0,1275228404,0,690628578,0
time,0,1274428404,0,689954137,0
time,0,1273628404,0,689280354,0
time,0,1272828404,0,688607229,0
time,0,1272028404,0,687934762,0
time,0,1271228404,0,687262951,0
time,0,1270428404,0,686591796,0
time,0,1269628404,0,685921297,0
time,0,1268828404,0,685251452,0
time,0,1268028404,0,684582262,0
time,0,1267228404,0,683913725,0
time,0,1266428404,0,683245841,0
time,0,1265628404,0,682578609,0
time,0,1264828404,0,681912029,0
time,0,1264028404,0,681246100,0
time,0,1263228404,0,680580821,0
time,0,1262428404,0,679916192,0
time,0,1261628404,0,679252212,0
time,0,1260828404,0,678588880,0
time,0,1260028404,0,677926196,0
time,0,1259228404,0,677264159,0
time,0,1258428404,0,676602769,0
time,0,1257628404,0,675942025,0
time,0,1256828404,0,675281926,0
time,0,1256028404,0,674622471,0
time,0,1255228404,0,673963660,0
time,0,1254428404,0,673305493,0
time,0,1253628404,0,672647969,0
time,0,1252828404,0,671991087,0
time,0,1252028404,0,671334846,0
time,0,1251228404,0,670679246,0
time,0,1250428404,0,670024286,0
time,0,1249628404,0,669369966,0
time,0,1248828404,0,668716285,0
time,0,1248028404,0,668063242,0
time,0,1247228404,0,667410837,0
time,0,1246428404,0,666759069,0
time,0,1245628404,0,666107938,0
time,0,1244828404,0,665457442,0
time,0,1244028404,0,664807582,0
time,0,1243228404,0,664158356,0
time,0,1242428404,0,663509764,0
time,0,1241628404,0,662861806,0
time,0,1240828404,0,662214481,0
time,0,1240028404,0,661567788,0
time,0,1239228404,0,660921726,0
time,0,1238428404,0,660276295,0
time,0,1237628404,0,659631494,0
time,0,1236828404,0,658987323,0
time,0,1236028404,0,658343781,0
time,0,1235228404,0,657700868,0
time,0,1234428404,0,657058582,0
time,0,1233628404,0,656416924,0
time,0,1232828404,0,655775892,0
time,0,1232028404,0,655135486,0
time,0,1231228404,0,654495706,0
time,0,1230428404,0,653856551,0
time,0,1229628404,0,653218020,0
time,0,1228828404,0,652580112,0
time,0,1228028404,0,651942827,0
time,0,1227228404,0,651306165,0
time,0,1226428404,0,650670124,0
time,0,1225628404,0,650034704,0
time,0,1224828404,0,649399905,0
time,0,1224028404,0,648765726,0
time,0,1223228404,0,648132166,0
time,0,1222428404,0,647499225,0
time,0,1221628404,0,646866902,0
time,0,1220828404,0,646235197,0
time,0,1220028404,0,645604108,0
time,0,1219228404,0,644973636,0
time,0,1218428404,0,644343779,0
time,0,1217628404,0,643714538,0
time,0,1216828404,0,643085911,0
time,0,1216028404,0,642457898,0
time,0,1215228404,0,641830498,0
time,0,1214428404,0,641203711,0
time,0,1213628404,0,640577536,0
time,0,1212828404,0,639951972,0
time,0,1212028404,0,639327019,0
time,0,1211228404,0,638702677,0
time,0,1210428404,0,638078944,0
time,0,1209628404,0,637455821,0
time,0,1208828404,0,636833306,0
time,0,1208028404,0,636211399,0
time,0,1207228404,0,635590099,0
time,0,1206428404,0,634969406,0
time,0,1205628404,0,634349319,0
time,0,1204828404,0,633729838,0
time,0,1204028404,0,633110962,0
time,0,1203228404,0,632492690,0
time,0,1202428404,0,631875022,0
time,0,1201628404,0,631257957,0
time,0,1200828404,0,630641495,0
time,0,1200028404,0,630025635,0
time,0,1199228404,0,629410376,0
time,0,1198428404,0,628795718,0
time,0,1197628404,0,628181660,0
time,0,1196828404,0,627568202,0
time,0,1196028404,0,626955343,0
time,0,1195228404,0,626343082,0
time,0,1194428404,0,625731419,0
time,0,1193628404,0,625120354,0
time,0,1192828404,0,624509885,0
time,0,1192028404,0,623900013,0
time,0,1191228404,0,623290736,0
time,0,1190428404,0,622682054,0
time,0,1189628404,0,622073967,0
time,0,1188828404,0,621466473,0
time,0,1188028404,0,620859573,0
time,0,1187228404,0,620253265,0
time,0,1186428404,0,619647549,0
time,0,1185628404,0,619042425,0
time,0,1184828404,0,618437892,0
time,0,1184028404,0,617833949,0
time,0,1183228404,0,617230596,0
time,0,1182428404,0,616627832,0
time,0,1181628404,0,616025657,0
time,0,1180828404,0,615424070,0
time,0,1180028404,0,614823070,0
time,0,1179228404,0,614222657,0
time,0,1178428404,0,613622831,0
time,0,1177628404,0,613023590,0
time,0,1176828404,0,612424935,0
time,0,1176028404,0,611826864,0
time,736283384,1911511788,0,1347512761,0
time,0,1910711788,0,1346196831,0
time,0,1909911788,0,1344882186,0
time,0,1909111788,0,1343568825,0
time,0,1908311788,0,1342256747,0
time,0,1907511788,0,1340945950,0
time,0,1906711788,0,1339636433,0
time,0,1905911788,0,1338328195,0
time,0,1905111788,0,1337021234,0
time,0,1904311788,0,1335715550,0
time,0,1903511788,0,1334411141,0
time,0,1902711788,0,1333108006,0
time,0,1901911788,0,1331806143,0
time,0,1901111788,0,1330505552,0
time,0,1900311788,0,1329206231,0
time,0,1899511788,0,1327908179,0
time,0,1898711788,0,1326611394,0
time,0,1897911788,0,1325315876,0
time,0,1897111788,0,1324021623,0
time,0,1896311788,0,1322728634,0
time,0,1895511788,0,1321436907,0
time,0,1894711788,0,1320146442,0
time,0,1893911788,0,1318857237,0
time,0,1893111788,0,1317569291,0
time,0,1892311788,0,1316282603,0
time,0,1891511788,0,1314997171,0
time,0,1890711788,0,1313712995,0
time,0,1889911788,0,1312430073,0
time,0,1889111788,0,1311148404,0
time,0,1888311788,0,1309867986,0
time,0,1887511788,0,1308588819,0
time,0,1886711788,0,1307310901,0
time,0,1885911788,0,1306034231,0
time,0,1885111788,0,1304758807,0
time,0,1884311788,0,1303484629,0
time,0,1883511788,0,1302211695,0
time,0,1882711788,0,1300940004,0
time,0,1881911788,0,1299669555,0
time,0,1881111788,0,1298400347,0
time,0,1880311788,0,1297132378,0
time,0,1879511788,0,1295865648,0
time,0,1878711788,0,1294600155,0
time,0,1877911788,0,1293335898,0
time,0,1877111788,0,1292072875,0
time,0,1876311788,0,1290811086,0
time,0,1875511788,0,1289550529,0
time,0,1874711788,0,1288291203,0
time,0,1873911788,0,1287033107,0
time,0,1873111788,0,1285776239,0
time,0,1872311788,0,1284520599,0
time,0,1871511788,0,1283266185,0
time,0,1870711788,0,1282012996,0
time,0,1869911788,0,1280761031,0
time,0,1869111788,0,1279510288,0
time,0,1868311788,0,1278260767,0
time,0,1867511788,0,1277012466,0
time,0,1866711788,0,1275765384,0
time,0,1865911788,0,1274519520,0
time,0,1865111788,0,1273274873,0
time,0,1864311788,0,1272031441,0
time,0,1863511788,0,1270789223,0
time,0,1862711788,0,1269548218,0
time,0,1861911788,0,1268308425,0
time,0,1861111788,0,1267069843,0
time,0,1860311788,0,1265832471,0
time,0,1859511788,0,1264596307,0
time,0,1858711788,0,1263361350,0
time,0,1857911788,0,1262127599,0
time,0,1857111788,0,1260895053,0
time,0,1856311788,0,1259663711,0
time,0,1855511788,0,1258433571,0
time,0,1854711788,0,1257204632,0
time,0,1853911788,0,1255976894,0
time,0,1853111788,0,1254750355,0
time,0,1852311788,0,1253525013,0
time,0,1851511788,0,1252300868,0
time,0,1850711788,0,1251077918,0
time,0,1849911788,0,1249856163,0
time,0,1849111788,0,1248635601,0
time,0,1848311788,0,1247416231,0
time,0,1847511788,0,1246198052,0
time,0,1846711788,0,1244981062,0
time,0,1845911788,0,1243765261,0
time,0,1845111788,0,1242550647,0
time,0,1844311788,0,1241337219,0
time,0,1843511788,0,1240124976,0
time,0,1842711788,0,1238913917,0
time,0,1841911788,0,1237704041,0
time,0,1841111788,0,1236495346,0
time,0,1840311788,0,1235287832,0
time,0,1839511788,0,1234081497,0
time,0,1838711788,0,1232876340,0
time,0,1837911788,0,1231672360,0
time,0,1837111788,0,1230469555,0
time,0,1836311788,0,1229267925,0
time,0,1835511788,0,1228067469,0
time,0,1834711788,0,1226868185,0
time,0,1833911788,0,1225670072,0
time,0,1833111788,0,1224473129,0
time,0,1832311788,0,1223277355,0
time,0,1831511788,0,1222082749,0
time,0,1830711788,0,1220889309,0
time,0,1829911788,0,1219697035,0
time,0,1829111788,0,1218505925,0
time,0,1828311788,0,1217315978,0
time,0,1827511788,0,1216127193,0
time,0,1826711788,0,1214939569,0
time,0,1825911788,0,1213753105,0
time,0,1825111788,0,1212567800,0
time,0,1824311788,0,1211383652,0
time,0,1823511788,0,1210200661,0
time,0,1822711788,0,1209018825,0
time,0,1821911788,0,1207838143,0
time,0,1821111788,0,1206658614,0
time,0,1820311788,0,1205480237,0
time,0,1819511788,0,1204303011,0
time,0,1818711788,0,1203126934,0
time,0,1817911788,0,1201952006,0
time,0,1817111788,0,1200778225,0
time,0,1816311788,0,1199605591,0
time,0,1815511788,0,1198434102,0
time,0,1814711788,0,1197263757,0
time,0,1813911788,0,1196094555,0
time,0,1813111788,0,1194926494,0
time,0,1812311788,0,1193759574,0
time,0,1811511788,0,1192593794,0
time,0,1810711788,0,1191429152,0
time,0,1809911788,0,1190265647,0
time,0,1809111788,0,1189103279,0
time,0,1808311788,0,1187942046,0
time,0,1807511788,0,1186781947,0
time,0,1806711788,0,1185622981,0
time,0,1805911788,0,1184465147,0
time,0,1805111788,0,1183308443,0
time,0,1804311788,0,1182152869,0
time,0,1803511788,0,1180998423,0
time,0,1802711788,0,1179845105,0
time,0,1801911788,0,1178692913,0
time,0,1801111788,0,1177541846,0
time,0,1800311788,0,1176391903,0
time,0,1799511788,0,1175243083,0
time,0,1798711788,0,1174095385,0
time,0,1797911788,0,1172948808,0
time,0,1797111788,0,1171803351,0
time,0,1796311788,0,1170659012,0
time,0,1795511788,0,1169515791,0
time,0,1794711788,0,1168373686,0
time,0,1793911788,0,1167232697,0
time,0,1793111788,0,1166092822,0
time,0,1792311788,0,1164954060,0
time,0,1791511788,0,1163816410,0
time,0,1790711788,0,1162679871,0
time,0,1789911788,0,1161544442,0
time,0,1789111788,0,1160410122,0
time,0,1788311788,0,1159276909,0
time,0,1787511788,0,1158144803,0
time,0,1786711788,0,1157013803,0
time,0,1785911788,0,1155883907,0
time,0,1785111788,0,1154755115,0
time,0,1784311788,0,1153627425,0
time,0,1783511788,0,1152500836,0
time,0,1782711788,0,1151375347,0
time,0,1781911788,0,1150250958,0
time,0,1781111788,0,1149127667,0
time,0,1780311788,0,1148005473,0
time,0,1779511788,0,1146884374,0
time,0,1778711788,0,1145764370,0
time,0,1777911788,0,1144645460,0
time,0,1777111788,0,1143527643,0
time,0,1776311788,0,1142410917,0
time,0,1775511788,0,1141295282,0
time,0,1774711788,0,1140180736,0
time,0,1773911788,0,1139067279,0
time,0,1773111788,0,1137954909,0
time,0,1772311788,0,1136843625,0
time,0,1771511788,0,1135733427,0
time,0,1770711788,0,1134624313,0
time,0,1769911788,0,1133516282,0
time,0,1769111788,0,1132409333,0
time,0,1768311788,0,1131303465,0
time,0,1767511788,0,1130198677,0
time,0,1766711788,0,1129094968,0
time,0,1765911788,0,1127992337,0
time,0,1765111788,0,1126890782,0
time,0,1764311788,0,1125790303,0
time,0,1763511788,0,1124690899,0
time,0,1762711788,0,1123592569,0
time,0,1761911788,0,1122495311,0
time,0,1761111788,0,1121399125,0
time,0,1760311788,0,1120304009,0
time,0,1759511788,0,1119209963,0
time,0,1758711788,0,1118116985,0
time,0,1757911788,0,1117025074,0
time,0,1757111788,0,1115934230,0
time,0,1756311788,0,1114844451,0
time,0,1755511788,0,1113755736,0
time,0,1754711788,0,1112668084,0
time,0,1753911788,0,1111581495,0
time,0,1753111788,0,1110495967,0
time,0,1752311788,0,1109411499,0
time,0,1751511788,0,1108328090,0
time,0,1750711788,0,1107245739,0
time,0,1749911788,0,1106164445,0
time,0,1749111788,0,1105084207,0
time,0,1748311788,0,1104005024,0
time,0,1747511788,0,1102926895,0
time,0,1746711788,0,1101849818,0
time,0,1745911788,0,1100773793,0
time,0,1745111788,0,1099698819,0
time,0,1744311788,0,1098624895,0
time,0,1743511788,0,1097552020,0
time,0,1742711788,0,1096480192,0
time,0,1741911788,0,1095409411,0
time,0,1741111788,0,1094339676,0
time,0,1740311788,0,1093270985,0
time,0,1739511788,0,1092203338,0
time,0,1738711788,0,1091136734,0
time,0,1737911788,0,1090071171,0
time,0,1737111788,0,1089006649,0
time,0,1736311788,0,1087943166,0
time,0,1735511788,0,1086880722,0
time,0,1734711788,0,1085819316,0
time,0,1733911788,0,1084758946,0
time,0,1733111788,0,1083699612,0
time,0,1732311788,0,1082641312,0
time,0,1731511788,0,1081584046,0
time,0,1730711788,0,1080527812,0
time,0,1729911788,0,1079472610,0
time,0,1729111788,0,1078418438,0
time,0,1728311788,0,1077365295,0
time,0,1727511788,0,1076313181,0
time,0,1726711788,0,1075262094,0
time,0,1725911788,0,1074212034,0
time,0,1725111788,0,1073162999,0
time,0,1724311788,0,1072114989,0
time,0,1723511788,0,1071068002,0
time,0,1722711788,0,1070022038,0
time,0,1721911788,0,1068977095,0
time,0,1721111788,0,1067933173,0
time,0,1720311788,0,1066890270,0
time,0,1719511788,0,1065848385,0
time,0,1718711788,0,1064807518,0
time,0,1717911788,0,1063767667,0
time,0,1717111788,0,1062728832,0
time,0,1716311788,0,1061691011,0
time,0,1715511788,0,1060654204,0
time,0,1714711788,0,1059618409,0
time,0,1713911788,0,1058583626,0
time,0,1713111788,0,1057549853,0
time,0,1712311788,0,1056517090,0
time,758689628,2470201416,0,1814174964,0
time,0,900000,1,1812403309,0
time,0,900000,0,1810633384,0
time,0,900000,0,1808865188,0
time,0,900000,0,1807098719,0
time,0,900000,0,1805333975,0
time,0,900000,0,1803570954,0
time,0,900000,0,1801809655,0
time,0,900000,0,1800050076,0
time,0,900000,0,1798292215,0
time,0,900000,0,1796536071,0
time,0,900000,0,1794781642,0
time,0,900000,0,1793028926,0
time,0,900000,0,1791277922,0
time,0,900000,0,1789528628,0
time,0,900000,0,1787781042,0
time,0,900000,0,1786035163,0
time,0,900000,0,1784290989,0
time,0,900000,0,1782548518,0
time,0,900000,0,1780807748,0
time,0,900000,0,1779068678,0
time,0,900000,0,1777331307,0
time,0,900000,0,1775595632,0
time,0,900000,0,1773861652,0
time,0,900000,0,1772129366,0
time,0,900000,0,1770398771,0
time,0,900000,0,1768669866,0
time,0,900000,0,1766942650,0
time,0,900000,0,1765217121,0
time,0,900000,0,1763493277,0
time,0,900000,0,1761771116,0
time,0,900000,0,1760050637,0
time,0,900000,0,1758331838,0
time,0,900000,0,1756614718,0
time,0,900000,0,1754899274,0
time,0,900000,0,1753185506,0
time,0,900000,0,1751473411,0
time,0,900000,0,1749762988,0
time,0,900000,0,1748054236,0
time,0,900000,0,1746347152,0
time,0,900000,0,1744641735,0
time,0,900000,0,1742937984,0
time,0,900000,0,1741235897,0
time,0,900000,0,1739535472,0
time,0,900000,0,1737836707,0
time,0,900000,0,1736139601,0
time,0,900000,0,1734444153,0
time,0,900000,0,1732750360,0
time,0,900000,0,1731058221,0
time,0,900000,0,1729367735,0
time,0,900000,0,1727678900,0
time,0,900000,0,1725991714,0
time,0,900000,0,1724306176,0
time,0,900000,0,1722622284,0
time,0,900000,0,1720940036,0
time,0,900000,0,1719259431,0
time,0,900000,0,1717580467,0
time,0,900000,0,1715903143,0
time,0,900000,0,1714227457,0
time,0,900000,0,1712553407,0
time,0,900000,0,1710880992,0
time,0,900000,0,1709210210,0
time,0,900000,0,1707541060,0
time,0,900000,0,1705873540,0
time,0,900000,0,1704207648,0
time,0,900000,0,1702543383,0
time,0,900000,0,1700880743,0
time,0,900000,0,1699219727,0
time,0,900000,0,1697560333,0
time,0,900000,0,1695902560,0
time,0,900000,0,1694246406,0
time,0,900000,0,1692591869,0
time,0,900000,0,1690938948,0
time,0,900000,0,1689287641,0
time,0,900000,0,1687637947,0
time,0,900000,0,1685989864,0
time,0,900000,0,1684343390,0
time,0,900000,0,1682698524,0
time,0,900000,0,1681055264,0
time,0,900000,0,1679413609,0
time,0,900000,0,1677773557,0
time,0,900000,0,1676135107,0
time,0,900000,0,1674498257,0
time,0,900000,0,1672863005,0
time,0,900000,0,1671229350,0
time,0,900000,0,1669597291,0
time,0,900000,0,1667966825,0
time,0,900000,0,1666337952,0
time,0,900000,0,1664710669,0
time,0,900000,0,1663084975,0
time,0,900000,0,1661460869,0
time,0,900000,0,1659838349,0
time,0,900000,0,1658217414,0
time,0,900000,0,1656598062,0
time,0,900000,0,1654980291,0
time,0,900000,0,1653364100,0
time,0,900000,0,1651749487,0
time,0,900000,0,1650136451,0
time,0,900000,0,1648524990,0
time,0,900000,0,1646915103,0
time,0,900000,0,1645306788,0
time,0,900000,0,1643700044,0
time,0,900000,0,1642094869,0
time,0,900000,0,1640491261,0
time,0,900000,0,1638889219,0
time,0,900000,0,1637288742,0
time,0,900000,0,1635689828,0
time,0,900000,0,1634092475,0
time,0,900000,0,1632496682,0
time,0,900000,0,1630902447,0
time,0,900000,0,1629309769,0
time,0,900000,0,1627718647,0
time,0,900000,0,1626129079,0
time,0,900000,0,1624541063,0
time,0,900000,0,1622954598,0
time,0,900000,0,1621369682,0
time,0,900000,0,1619786314,0
time,0,900000,0,1618204492,0
